Content,Source URL
"Catergory: FINANCIAL SUPPORT GST Voucher (GSTV) âCash Enhanced cash payouts up to $850 from 2024, to help lower-income Singaporeans, residing in Singapore, with their daily living expenses. SCHEME HIGHLIGHTS Enhanced cash payouts up to $850 from 2024 Payouts will be disbursed in August each year No application needed for those who have received past Government payouts Expand all sections What are the benefits? Cash payouts of $450 or $850 from 2024 Payouts to be disbursed in August each year Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/GSTV-CASH/gst-voucher-gstv-cash
"Catergory: HEALTH & MEDICAL SENIORS GST Voucher (GSTV) âMediSave MediSave top-up of up to $450 for Singapore Citizens aged 65 and above, residing in Singapore. SCHEME HIGHLIGHTS Top-up of up to $450 to MediSave accounts of Singapore Citizens aged 65 and above Top-ups will be credited in August each year Expand all sections What are the benefits? Top-up of up to $450 to MediSave accounts of Singapore Citizens aged 65 and above To be credited in August each year Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/GSTV-MEDISAVE/gst-voucher-gstv-medisave
"Catergory: CHILDREN & YOUTH FINANCIAL SUPPORT Infant Care and Child Care Subsidies Helps defray preschool fees for Singaporean children. SCHEME HIGHLIGHTS Working applicants: basic subsidy of $600 for infant care and $300 for child care Non-working applicants: basic subsidy of $150 for infant care and child care Additional subsidies for working applicants Expand all sections What are the benefits? Working applicants (i.e. mother or single father who works at least 56 hours per month) Basic subsidy of $600 for infant care and $300 for child care Additional subsidy of up to $710 for infant care and up to $467 for child care Non-working applicants Basic subsidy of $150 for infant care and child care Eligible applicants who are not working or who are non-parent caregivers can apply for Special Approval to receive the higher Basic and Additional subsidy that working applicants receive Eligible lower-income families can also receive higher Basic and Additional subsidies Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/INFANT-CHILD-CARE/infant-care-child-care-subsidies
"Catergory: SENIORS Majulah Package âEarn and Save Bonus Supplements eligible working seniors' retirement savings through an annual CPF bonus. SCHEME HIGHLIGHTS Eligible working seniors can receive an annual CPF bonus of up to $1,000 No application needed Expand all sections What are the benefits? An annual CPF bonus of up to $1,000, tiered by income Eligible working seniors with lower income will receive a higher CPF bonus Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MP-ESB/majulah-package-earn-save-bonus
"Catergory: SENIORS HEALTH & MEDICAL Majulah Package âMediSave Bonus Supplements medical savings of seniors through one-off CPF bonus. SCHEME HIGHLIGHTS Eligible seniors can receive one-off CPF bonus of up to $1,500 No application needed Expand all sections What are the benefits? One-off CPF bonus of up to $1,500, tiered by age, Annual Value of residence, and number of properties owned. Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MP-MSB/majulah-package-medisave-bonus
"Catergory: SENIORS Majulah Package âRetirement Savings Bonus One-off bonus for seniors with CPF retirement savings below the 2023 Basic Retirement Sum. SCHEME HIGHLIGHTS Eligible seniors can receive one-off CPF bonus of up to $1,500 No application needed Expand all sections What are the benefits? One-off CPF bonus of up to $1,500, tiered by CPF retirement savings. Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MP-RSB/majulah-package-retirement-savings-bonus
"Catergory: HEALTH & MEDICAL MediSave Bonus Helps Singapore Citizens offset healthcare costs and build up their medical savings for old age. SCHEME HIGHLIGHTS Eligible Singapore Citizens can receive one-off CPF bonus of up to $300 No application needed Expand all sections What are the benefits? One-off CPF bonus of up to $300, tiered by age, Annual Value of residence, and number of properties owned. Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MSB/medisave-bonus
"Catergory: FINANCIAL SUPPORT National Service LifeSG Credits $200 LifeSG credits for all past and present National Servicemen to recognise their contributions. SCHEME HIGHLIGHTS $200 in LifeSG credits For all past and present National Servicemen No application needed Expand all sections What are the benefits? $200 in LifeSG credits for all past and present National Servicemen. Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/NSLSG-CREDIT/national-service-lifesg-credits
"Catergory: FINANCIAL SUPPORT Personal Income Tax Rebate Rebate of 50% of Personal Income Tax payable for the Year of Assessment 2024, capped at $200. SCHEME HIGHLIGHTS Rebate of 50% of Personal Income Tax payable Capped at $200 No application needed Expand all sections What are the benefits? For tax residents, a rebate of 50% of Personal Income Tax payable will be granted for the Year of Assessment 2024 The rebate will be capped at $200 Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/PITR/personal-income-tax-rebate
"Catergory: FINANCIAL SUPPORT HOUSING & SHELTER Service and Conservancy Charges (S&CC) Rebate Quarterly rebates to offset S&CC fees for HDB households. In FY2024, eligible households will receive 2 to 4 months of S&CC Rebate with the GST Voucher (GSTV) âS&CC Rebate and Budget 2024 Cost-of-Living (COL) S&CC Rebate. SCHEME HIGHLIGHTS 2 to 4 months of S&CC Rebate in FY2024 Rebates will be given out in January, April, July and October No application needed Expand all sections What are the benefits? GSTV âS&CC Rebate Offsets between 1.5 and 3.5 months of S&CC Eligible households will receive their S&CC rebates in January, April, July, and October Budget 2024 COL S&CC Rebate Offsets 0.5 month of S&CC in January 2025 S&CC rebates will be used directly to offset your S&CC bills of the corresponding month Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SCCR/service-conservancy-charges-sandcc-rebate
"Catergory: SENIORS FINANCIAL SUPPORT Silver Support Scheme Provides a quarterly cash supplement to give eligible seniors greater assurance in retirement. SCHEME HIGHLIGHTS Quarterly cash payments of up to $900 currently and up to $1,080 from 2025 Seniors living in smaller flats or with lower household income will get higher payouts No application needed Expand all sections What are the benefits? Current Quarterly cash payments of $180 to $900, depending on HDB flat type and monthly per capita household income From 2025 Quarterly cash payments of $215 to $1,080, depending on HDB flat type and monthly per capita household income Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SILVERSUPPORT/silver-support-scheme
"Catergory: FINANCIAL SUPPORT HOUSING & SHELTER U-Save Quarterly rebates to offset HDB householdsâ€™ utility expenses. In FY2024, eligible households will receive up to $950 of U-Save, with the GST Voucher âU-Save, Assurance Package U-Save, and Budget 2024 Cost-of-Living U-Save. SCHEME HIGHLIGHTS $550 to $950 in U-Save rebates for eligible HDB households Rebates will be credited quarterly in January, April, July and October No application needed Expand all sections What are the benefits? GST Voucher (GSTV) âU-Save $220 to $380 in GSTV âU-Save for eligible HDB households Will be credited in January, April, July and October Assurance Package (AP) U-Save $330 to $570 for eligible HDB households over 4 years, from 2023 to 2026 Will be credited to eligible households at the same time as the GSTV âU-Save Budget 2024 Cost-of-Living U-Save $220 to $380 for eligible HDB households on top of GSTV âU-Save and AP U-Save Includes the $20 per quarter U-Save for Carbon Tax and Water Price from April 2024 to January 2025 Will be credited to eligible households at the same time as the GSTV âU-Save Additional U-Save for Carbon Tax and Water Price $20 per quarter for eligible HDB households from January 2024 to October 2025 Will be credited to eligible households at the same time as the GSTV âU-Save Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/U-SAVE/u-save
